Spikeshot Elder,2010-10-01,R,1,{R},Creature
Spikeshot Goblin,2003-10-02,R,3,{2}{R},Creature
Spiketail Drake,2000-06-05,U,5,{3}{U}{U},Creature
Spiketail Drakeling,2006-10-06,U,3,{1}{U}{U},Creature
Spiketail Hatchling,2000-06-05,U,2,{1}{U},Creature
Spikewheel Acrobat,2019-01-25,R,4,{3}{R},Creature
Spin Engine,2011-02-04,R,3,{3},Artifact;Creature
Spin Out,2025-02-14,B,3,{1}{B}{B},Instant
Spin into Myth,2007-05-04,U,5,{4}{U},Instant
Spinal Centipede,2018-10-05,B,3,{2}{B},Creature
Spinal Embrace,2000-10-02,BU,6,{3}{U}{U}{B},Instant
Spinal Graft,1997-10-14,B,2,{1}{B},Enchantment
Spinal Parasite,2004-06-04,,5,{5},Artifact;Creature
Spinal Villain,1994-06-01,R,3,{2}{R},Creature
Spincrusher,2004-02-06,,2,{2},Artifact;Creature
Spindrift Drake,1998-03-02,U,1,{U},Creature
Spine of Ish Sah,2011-02-04,,7,{7},Artifact
Spinebiter,2011-05-13,G,6,{4}{G}{G},Creature
Spined Basher,2002-10-07,B,3,{2}{B},Creature
Spined Fluke,1998-10-12,B,3,{2}{B},Creature
Spined Karok,2021-04-23,G,3,{2}{G},Creature
Spined Megalodon,2020-07-03,U,7,{5}{U}{U},Creature
Spined Sliver,1998-03-02,GR,2,{R}{G},Creature
Spined Thopter,2011-05-13,U,3,{2}{U/P},Artifact;Creature
Spined Tyrranax,2024-11-15,G,5,{4}{G},Creature
Spined Wurm,1997-05-01,G,5,{4}{G},Creature
Spinehorn Minotaur,2019-06-14,R,3,{2}{R},Creature
Spineless Thug,2000-02-14,B,2,{1}{B},Creature
Spinerock Knoll,2007-10-12,R,0,,Land
Spineseeker Centipede,2024-09-27,G,3,{2}{G},Creature
Spinewoods Armadillo,2024-04-19,G,6,{4}{G}{G},Creature
Spinewoods Paladin,2024-04-19,G,5,{4}{G},Creature
Spinner of Souls,2024-11-15,G,3,{2}{G},Creature
Spinneret Sliver,2006-10-06,G,2,{1}{G},Creature
"Spinnerette, Arachnobat",2022-10-07,BG,5,{3}{B}{G},Creature
Spinning Darkness,1997-06-09,B,6,{4}{B}{B},Instant
Spinning Wheel,2019-10-04,,3,{3},Artifact
Spinning Wheel Kick,2022-02-18,G,2,{X}{X}{G}{G},Sorcery
Spinny Ride,2022-10-07,,0,,Artifact
Spiny Starfish,1996-06-10,U,3,{2}{U},Creature
Spiraling Duelist,2011-02-04,R,4,{2}{R}{R},Creature
Spiraling Embers,2005-06-03,R,4,{3}{R},Sorcery
Spire Barrage,2009-10-02,R,5,{4}{R},Sorcery
Spire Garden,2018-06-08,GR,0,,Land
Spire Golem,2004-02-06,,6,{6},Artifact;Creature
Spire Mangler,2019-01-25,B,3,{2}{B},Creature
Spire Mechcycle,2025-02-14,R,5,{4}{R},Artifact
Spire Monitor,2011-05-13,U,5,{4}{U},Creature
Spire Owl,1998-10-12,U,2,{1}{U},Creature
Spire Patrol,2017-01-20,UW,4,{2}{W}{U},Creature
Spire Phantasm,2016-08-26,U,4,{2}{U}{U},Creature
Spire Serpent,2011-02-04,U,5,{4}{U},Creature
Spire Tracer,2013-02-01,G,1,{G},Creature
Spire Winder,2018-01-19,U,4,{3}{U},Creature
Spire of Industry,2017-01-20,,0,,Land
Spirebluff Canal,2016-09-30,RU,0,,Land
Spireside Infiltrator,2016-09-30,R,3,{2}{R},Creature
Spirespine,2014-05-02,G,3,{2}{G},Enchantment;Creature
Spirit Away,2012-05-04,U,7,{5}{U}{U},Enchantment
Spirit Bonds,2014-07-18,W,2,{1}{W},Enchantment
Spirit Cairn,2002-05-27,W,3,{2}{W},Enchantment
Spirit Flare,2002-02-04,W,4,{3}{W},Instant
Spirit Link,1994-06-01,W,1,{W},Enchantment
Spirit Loop,2006-10-06,W,2,{1}{W},Enchantment
Spirit Mantle,2011-07-15,W,2,{1}{W},Enchantment
Spirit Mirror,1997-10-14,W,4,{2}{W}{W},Enchantment
Spirit Shackle,1994-06-01,B,2,{B}{B},Enchantment
Spirit Shield,1994-11-01,,3,{3},Artifact
Spirit Summoning,2021-04-23,RW,3,{1}{R/W}{R/W},Sorcery
Spirit Weaver,2000-10-02,W,2,{1}{W},Creature
Spirit en-Dal,2007-05-04,W,3,{2}{W},Creature
Spirit en-Kor,1998-03-02,W,4,{3}{W},Creature
Spirit of Malevolence,2020-07-03,B,2,{1}{B},Creature
Spirit of Resistance,2000-10-02,W,3,{2}{W},Enchantment
Spirit of the Aldergard,2021-02-05,G,4,{3}{G},Creature
Spirit of the Hearth,2008-07-25,W,6,{4}{W}{W},Creature
Spirit of the Hunt,2016-07-22,G,3,{1}{G}{G},Creature
Spirit of the Labyrinth,2014-02-07,W,2,{1}{W},Enchantment;Creature
Spirit of the Night,1996-10-08,B,9,{6}{B}{B}{B},Creature
Spirit of the Season,2020-02-29,G,3,{1}{G}{G},Creature
Spirit of the Spires,2019-01-25,W,4,{3}{W},Creature
Spirit-Sister's Call,2022-02-18,BW,5,{3}{W}{B},Enchantment
Spirited Companion,2022-02-18,W,2,{1}{W},Enchantment;Creature
Spiritmonger,2001-06-04,BG,5,{3}{B}{G},Creature
Spiritual Asylum,2000-02-14,W,4,{2}{W}{W},Enchantment
Spiritual Focus,1999-10-04,W,2,{1}{W},Enchantment
Spiritual Guardian,1997-05-01,W,5,{3}{W}{W},Creature
Spiritual Sanctuary,1994-06-01,W,4,{2}{W}{W},Enchantment
Spiritual Visit,2005-06-03,W,1,{W},Instant
Spiritualize,2001-10-01,W,3,{2}{W},Instant
Spit Flame,2018-07-13,R,3,{2}{R},Instant
Spite // Malice,2000-10-02,BU,8,{3}{U},Instant
Spite of Mogis,2014-05-02,R,1,{R},Sorcery
Spitebellows,2008-02-01,R,6,{5}{R},Creature
Spiteflame Witch,2008-05-02,BR,2,{1}{B/R},Creature
Spiteful Banditry,2023-06-23,R,2,{X}{R}{R},Enchantment
Spiteful Blow,2014-05-02,B,6,{4}{B}{B},Sorcery
Spiteful Bully,2000-02-14,B,2,{1}{B},Creature
Spiteful Hexmage,2023-09-08,B,1,{B},Creature
Spiteful Motives,2016-04-08,R,4,{3}{R},Enchantment
Spiteful Prankster,2020-07-17,R,3,{2}{R},Creature
Spiteful Repossession,2022-04-29,R,5,{4}{R},Sorcery
Spiteful Returned,2014-02-07,B,2,{1}{B},Enchantment;Creature
Spiteful Shadows,2012-02-03,B,2,{1}{B},Enchantment
Spiteful Sliver,2019-06-14,R,3,{2}{R},Creature
Spiteful Squad,2021-04-23,BW,4,{2}{W}{B},Creature
Spiteful Visions,2008-05-02,BR,4,{2}{B/R}{B/R},Enchantment
Spitemare,2008-07-25,RW,4,{2}{R/W}{R/W},Creature
Spitfire Handler,2002-10-07,R,2,{1}{R},Creature
Spitfire Lagac,2020-09-25,R,4,{3}{R},Creature
Spitting Dilophosaurus,2023-11-17,B,3,{2}{B},Creature
Spitting Drake,1997-02-03,R,4,{3}{R},Creature
Spitting Earth,1996-10-08,R,2,{1}{R},Sorcery
Spitting Gourna,2002-10-07,G,5,{3}{G}{G},Creature
Spitting Hydra,1998-03-02,R,5,{3}{R}{R},Creature
Spitting Image,2008-07-25,GU,6,{4}{G/U}{G/U},Sorcery
Spitting Sliver,2007-02-02,B,5,{4}{B},Creature
Spitting Slug,1994-08-01,G,3,{1}{G}{G},Creature
Spitting Spider,2000-06-05,G,5,{3}{G}{G},Creature
Splash Lasher,2024-08-02,U,4,{3}{U},Creature
Splash Portal,2024-08-02,U,1,{U},Sorcery
Splashy Spellcaster,2023-09-08,U,4,{3}{U},Creature
Splatter Goblin,2022-09-09,B,2,{1}{B},Creature
Splatter Thug,2012-10-05,R,3,{2}{R},Creature
Splendid Agony,2017-04-28,B,3,{2}{B},Instant
Splendid Genesis,1996-08-14,G,4,{G}{G}{G}{G},Sorcery
Splendid Reclamation,2016-07-22,G,4,{3}{G},Sorcery
Splendor Mare,2020-04-24,W,3,{2}{W},Creature
Splicer's Skill,2019-06-14,W,3,{2}{W},Sorcery
Splinter,1999-06-07,G,4,{2}{G}{G},Sorcery
Splinter Twin,2010-04-23,R,4,{2}{R}{R},Enchantment
Splinterfright,2011-09-30,G,3,{2}{G},Creature
Splintering Wind,1996-06-10,G,4,{2}{G}{G},Enchantment
Split Decision,2014-06-06,U,2,{1}{U},Instant
Split Screen,2017-12-08,,4,{4},Artifact
Split Up,2024-09-27,W,3,{1}{W}{W},Sorcery
Split the Party,2021-07-23,U,5,{3}{U}{U},Sorcery
Split the Spoils,2022-06-10,G,3,{2}{G},Sorcery
Split-Tail Miko,2005-02-04,W,2,{1}{W},Creature
Splitskin Doll,2024-09-27,W,2,{1}{W},Artifact;Creature
Splitting Headache,2008-05-02,B,4,{3}{B},Sorcery
Splitting Slime,2016-08-26,G,5,{3}{G}{G},Creature
Splitting the Powerstone,2022-11-18,U,3,{2}{U},Sorcery
Spoils of Adventure,2020-09-25,UW,6,{4}{W}{U},Instant
Spoils of Blood,2014-11-07,B,1,{B},Instant
Spoils of Evil,1995-06-03,B,3,{2}{B},Instant
Spoils of Victory,1999-05-01,G,3,{2}{G},Sorcery
Spoils of War,1995-06-03,B,1,{X}{B},Sorcery
Spoils of the Hunt,2021-07-23,G,3,{2}{G},Instant
Spoils of the Vault,2003-10-02,B,1,{B},Instant
Spontaneous Artist,2016-09-30,R,4,{3}{R},Creature
Spontaneous Combustion,1997-10-14,BR,3,{1}{B}{R},Instant
Spontaneous Flight,2020-04-24,W,3,{2}{W},Instant
Spontaneous Generation,1999-10-04,G,4,{3}{G},Sorcery
Spontaneous Mutation,2016-07-22,U,1,{U},Enchantment
Spooky Clown Mox,2022-10-07,,0,,Stickers
Spore Burst,2009-02-06,G,4,{3}{G},Sorcery
Spore Cloud,1994-11-01,G,3,{1}{G}{G},Instant
Spore Crawler,2021-11-19,G,3,{2}{G},Creature
Spore Flower,1994-11-01,G,2,{G}{G},Creature
Spore Frog,2000-06-05,G,1,{G},Creature
Spore Swarm,2018-04-27,G,4,{3}{G},Instant
Sporeback Troll,2006-05-05,G,4,{3}{G},Creature
Sporeback Wolf,2021-11-19,G,2,{1}{G},Creature
Sporecap Spider,2010-04-23,G,3,{2}{G},Creature
Sporecrown Thallid,2018-04-27,G,2,{1}{G},Creature
Sporemound,2013-07-19,G,5,{3}{G}{G},Creature
Sporesower Thallid,2006-10-06,G,4,{2}{G}{G},Creature
Sporeweb Weaver,2020-07-03,G,3,{2}{G},Creature
Sporocyst,2022-10-07,G,1,{X}{X}{G},Creature
Sporogenesis,1998-10-12,G,4,{3}{G},Enchantment
Sporogenic Infection,2024-09-27,B,2,{1}{B},Enchantment
Sporoloth Ancient,2007-05-04,G,5,{3}{G}{G},Creature
Spotcycle Scouter,2025-02-14,W,2,{1}{W},Artifact
Spotlight Falcon,2024-03-05,W,4,{2}{W}{W},Artifact;Creature
Spotted Griffin,1997-05-01,W,4,{3}{W},Creature
Spotter Thopter,2022-11-18,U,8,{8},Artifact;Creature
Spread the Sickness,2011-02-04,B,5,{4}{B},Sorcery
Spreading Algae,1998-10-12,G,1,{G},Enchantment
Spreading Flames,2016-07-22,R,7,{6}{R},Instant
Spreading Insurrection,2021-06-18,R,5,{4}{R},Sorcery
Spreading Plague,2000-10-02,B,5,{4}{B},Enchantment
Spreading Rot,2017-09-29,B,5,{4}{B},Sorcery
Spreading Seas,2009-10-02,U,2,{1}{U},Enchantment
Spring // Mind,2017-04-28,GU,9,{2}{G},Sorcery
Spring Cleaning,2007-10-12,G,2,{1}{G},Instant
Spring Splasher,2024-04-19,U,2,{1}{U},Creature
Spring of Eternal Peace,1999-05-01,G,5,{3}{G}{G},Sorcery
Spring-Leaf Avenger,2022-02-18,G,5,{3}{G}{G},Creature
Spring-Loaded Sawblades // Bladewheel Chariot,2023-11-17,W,2,{1}{W},Artifact
Springbloom Druid,2019-06-14,G,3,{2}{G},Creature
Springheart Nantuko,2024-06-14,G,2,{1}{G},Enchantment;Creature
Springing Tiger,2001-10-01,G,4,{3}{G},Creature
Springjack Knight,2007-10-12,W,3,{2}{W},Creature
Springjack Pasture,2008-07-25,,0,,Land
Springjack Shepherd,2008-07-25,W,4,{3}{W},Creature
Springjaw Trap,2020-04-24,,1,{1},Artifact
Springleaf Drum,2007-10-12,,1,{1},Artifact
Springmane Cervin,2021-04-23,G,3,{2}{G},Creature
Springmantle Cleric,2020-09-25,G,5,{4}{G},Creature
Springsage Ritual,2016-07-22,G,4,{3}{G},Instant
Sprinting Warbrute,2015-03-27,R,5,{4}{R},Creature
Sprite Dragon,2020-04-24,RU,2,{U}{R},Creature
Sprite Noble,2006-10-06,U,3,{1}{U}{U},Creature
Sprout,2006-10-06,G,1,{G},Instant
Sprout Swarm,2007-05-04,G,2,{1}{G},Instant
Sproutback Trudge,2021-04-23,G,9,{7}{G}{G},Creature
Sprouting Goblin,2022-09-09,GR,2,{1}{R},Creature
Sprouting Phytohydra,2006-05-05,G,5,{4}{G},Creature
Sprouting Renewal,2018-10-05,G,3,{2}{G},Sorcery
Sprouting Thrinax,2008-10-03,BGR,3,{B}{R}{G},Creature
Sprouting Vines,2003-05-26,G,3,{2}{G},Instant
Sproutwatch Dryad,2024-03-05,G,3,{1}{G}{G},Creature
Spur Grappler,2000-06-05,R,3,{2}{R},Creature
Spurnmage Advocate,2002-05-27,W,1,{W},Creature
Spurred Wolverine,2002-10-07,R,5,{4}{R},Creature
Spuzzem Strategist,2024-08-02,G,4,{3}{G},Creature
Spy Eye,2017-12-08,U,4,{2}{U}{U},Creature
Spy Kit,2016-08-26,,2,{2},Artifact
Spy Network,2002-10-07,U,1,{U},Instant
Spyglass Siren,2023-11-17,U,1,{U},Creature
Spymaster's Vault,2024-06-14,B,0,,Land
Squad Captain,2019-07-12,W,5,{4}{W},Creature
Squad Commander,2020-09-25,W,4,{3}{W},Creature
Squad Rallier,2024-11-15,W,4,{3}{W},Creature
Squadron Hawk,2010-07-16,W,2,{1}{W},Creature
Squall,1999-07-01,G,3,{2}{G},Sorcery
Squall Drifter,2006-07-21,W,2,{1}{W},Creature
Squall Line,2006-10-06,G,2,{X}{G}{G},Instant
Squallmonger,1999-10-04,G,4,{3}{G},Creature
Squandered Resources,1997-02-03,BG,2,{B}{G},Enchantment
Square Up,2021-04-23,GU,2,{1}{G/U},Instant
Squash,2021-02-05,R,5,{4}{R},Instant
Squeaking Pie Grubfellows,2008-02-01,B,4,{3}{B},Creature
Squeaking Pie Sneak,2007-10-12,B,2,{1}{B},Creature
Squealing Devil,2006-05-05,BR,2,{1}{R},Creature
Squee,1997-05-01,,0,,Vanguard
Squee's Embrace,2001-06-04,RW,2,{R}{W},Enchantment
Squee's Revenge,2001-06-04,RU,3,{1}{U}{R},Sorcery
Squee's Toy,1997-10-14,,1,{1},Artifact
"Squee, Dubious Monarch",2022-09-09,R,3,{2}{R},Creature
"Squee, Goblin Nabob",1999-10-04,R,3,{2}{R},Creature
"Squee, Goblin Nabob Avatar",2003-01-01,,0,,Vanguard
"Squee, the Immortal",2018-04-27,R,3,{1}{R}{R},Creature
Squeeze,1999-10-04,U,4,{3}{U},Enchantment
Squelch,2004-10-01,U,2,{1}{U},Instant
Squelching Leeches,2014-05-02,B,4,{2}{B}{B},Creature
Squid Fire Knight,2022-10-07,,0,,Stickers
Squidnapper,2019-11-07,U,5,{3}{U}{U},Creature
Squire,1994-08-01,W,2,{1}{W},Creature
Squire's Devotion,2018-01-19,W,3,{2}{W},Enchantment
Squirming Emergence,2023-11-17,BG,3,{1}{B}{G},Sorcery
Squirming Mass,1999-06-07,B,2,{1}{B},Creature
Squirrel Dealer,2017-12-08,G,1,{G},Creature
Squirrel Farm,1997-05-30,G,3,{2}{G},Enchantment
Squirrel Mob,2001-10-01,G,3,{1}{G}{G},Creature
Squirrel Nest,2001-10-01,G,3,{1}{G}{G},Enchantment
Squirrel Sanctuary,2021-06-18,G,1,{G},Enchantment
Squirrel Sovereign,2021-06-18,G,2,{1}{G},Creature
Squirrel Squatters,2022-10-07,G,5,{3}{G}{G},Creature
Squirrel Stack,2022-10-07,,0,,Artifact
Squirrel Wrangler,2000-06-05,G,4,{2}{G}{G},Creature
Squirrel-Powered Scheme,2017-12-08,B,3,{2}{B},Enchantment
Squishy Sphinx Ninja,2022-10-07,,0,,Stickers
Sram's Expertise,2017-01-20,W,4,{2}{W}{W},Sorcery
"Sram, Senior Edificer",2017-01-20,W,2,{1}{W},Creature
Stab,2024-11-15,B,1,{B},Instant
Stab Wound,2012-10-05,B,3,{2}{B},Enchantment
Stabbing Pain,2010-07-16,B,1,{B},Instant
Stabilizer,2003-05-26,,2,{2},Artifact
Stack of Paperwork,2019-11-07,W,1,{W},Enchantment
Stadium Vendors,2018-06-08,R,4,{3}{R},Creature
Staff of Compleation,2023-02-03,,3,{3},Artifact
Staff of Domination,2004-06-04,,3,{3},Artifact
"Staff of Eden, Vault's Key",2024-07-05,,6,{6},Artifact
Staff of Nin,2012-07-13,,6,{6},Artifact
Staff of Titania,2022-11-18,,2,{2},Artifact
Staff of Zegon,1994-03-04,,4,{4},Artifact
Staff of the Ages,1995-06-03,,3,{3},Artifact
Staff of the Death Magus,2013-07-19,,3,{3},Artifact
Staff of the Flame Magus,2013-07-19,,3,{3},Artifact
Staff of the Letter Magus,2017-12-08,,3,{3},Artifact
Staff of the Mind Magus,2013-07-19,,3,{3},Artifact
Staff of the Storyteller,2023-02-03,W,2,{1}{W},Artifact
Staff of the Sun Magus,2013-07-19,,3,{3},Artifact
Staff of the Wild Magus,2013-07-19,,3,{3},Artifact
Stag Beetle,2002-10-07,G,5,{3}{G}{G},Creature
Stagecoach Security,2024-04-19,W,5,{4}{W},Creature
Staggering Insight,2020-01-24,UW,2,{W}{U},Enchantment
Staggering Size,2023-11-17,G,2,{1}{G},Instant
Staggershock,2010-04-23,R,3,{2}{R},Instant
Stain the Mind,2014-07-18,B,5,{4}{B},Sorcery
Stairs to Infinity,2018-12-25,,0,,Plane
Stalactite Stalker,2023-11-17,B,1,{B},Creature
Stalked Researcher,2024-09-27,U,2,{1}{U},Creature
Stalker Hag,2008-07-25,BG,3,{B/G}{B/G}{B/G},Creature
Stalking Assassin,2000-10-02,BU,3,{1}{U}{B},Creature
Stalking Bloodsucker,2001-10-01,B,6,{4}{B}{B},Creature
Stalking Drone,2016-01-22,G,2,{1}{G},Creature
Stalking Leonin,2017-08-25,W,3,{2}{W},Creature
Stalking Stones,1997-10-14,,0,,Land
Stalking Tiger,1996-10-08,G,4,{3}{G},Creature
Stalking Tiger Avatar,2003-01-01,,0,,Vanguard
Stalking Vengeance,2006-05-05,R,7,{5}{R}{R},Creature
Stalking Yeti,2006-07-21,R,4,{2}{R}{R},Creature
Stall Out,2025-02-14,U,2,{1}{U},Sorcery
Stall for Time,2022-09-09,UW,3,{2}{W},Instant
Stallion of Ashmouth,2016-04-08,B,4,{3}{B},Creature
Stalwart Aven,2015-07-17,W,3,{2}{W},Creature
Stalwart Pathlighter,2021-09-24,W,3,{2}{W},Creature
Stalwart Realmwarden,2024-05-07,W,3,{1}{W}{W},Creature
Stalwart Shield-Bearers,2010-04-23,W,2,{1}{W},Creature
Stalwart Speartail,2023-12-05,GR,3,{1}{R}{G},Creature
Stalwart Valkyrie,2021-02-05,W,4,{3}{W},Creature
Stalwarts of Osgiliath,2023-06-23,W,5,{4}{W},Creature
Stamina,1999-10-04,G,3,{2}{G},Enchantment
Stamp of Approval,2017-12-08,,3,{3},Artifact
Stampede,1995-06-03,G,3,{1}{G}{G},Instant
Stampede Driver,2000-02-14,G,1,{G},Creature
Stampede Rider,2020-01-24,R,3,{2}{R},Creature
Stampede Surfer,2024-02-23,GR,5,{3}{R/G}{R/G},Creature
Stampeding Elk Herd,2015-03-27,G,5,{3}{G}{G},Creature
Stampeding Horncrest,2018-01-19,R,5,{4}{R},Creature
Stampeding Rhino,2009-07-17,G,5,{4}{G},Creature
Stampeding Scurryfoot,2025-02-14,G,1,{G},Creature
Stampeding Serow,2005-06-03,G,4,{2}{G}{G},Creature
Stampeding Wildebeests,1997-02-03,G,4,{2}{G}{G},Creature
Stand // Deliver,2000-10-02,UW,4,{W},Instant
Stand Firm,2004-06-04,W,1,{W},Instant
Stand Together,2004-02-06,G,5,{3}{G}{G},Instant
Stand or Fall,2000-10-02,R,4,{3}{R},Enchantment
Standard Bearer,2001-06-04,W,2,{1}{W},Creature
Standard Procedure,2022-10-07,,0,,Instant
Standardize,2002-10-07,U,2,{U}{U},Instant
Standing Army,2004-11-19,W,4,{2}{W}{W},Creature
Standing Stones,1994-08-01,,3,{3},Artifact
Standing Troops,1998-06-15,W,3,{2}{W},Creature
Standstill,2001-10-01,U,2,{1}{U},Enchantment
Stangg,1994-06-01,GR,6,{4}{R}{G},Creature
"Stangg, Echo Warrior",2022-09-09,GR,4,{2}{R}{G},Creature
Star Athlete,2024-09-27,R,3,{1}{R}{R},Creature
Star Charter,2024-08-02,W,4,{3}{W},Creature
Star Compass,2001-02-05,,2,{2},Artifact
Star Pupil,2021-04-23,W,1,{W},Creature
Star Whale,2023-10-13,U,8,{6}{U}{U},Creature
Star of Extinction,2017-09-29,R,7,{5}{R}{R},Sorcery
Star-Crowned Stag,2018-07-13,W,4,{3}{W},Creature
Starfall,2014-05-02,R,5,{4}{R},Instant
Starfall Invocation,2024-08-02,W,5,{3}{W}{W},Sorcery
Starfield Mystic,2019-07-12,W,2,{1}{W},Creature
Starfield of Nyx,2015-07-17,W,5,{4}{W},Enchantment
Starforged Sword,2024-08-02,,4,{4},Artifact
Stargaze,2024-08-02,B,2,{X}{B}{B},Sorcery
Starke,1997-05-01,,0,,Vanguard
Starke of Rath,1997-10-14,R,3,{1}{R}{R},Creature
Starlight,1997-05-01,W,2,{1}{W},Sorcery
Starlight Invoker,2003-02-03,W,2,{1}{W},Creature
Starlight Snare,2024-11-15,U,3,{2}{U},Enchantment
Starlight Spectacular,2022-10-07,W,4,{2}{W}{W},Enchantment
Starlit Angel,1997-05-01,W,5,{3}{W}{W},Creature
Starlit Mantle,2020-01-24,U,2,{1}{U},Enchantment
Starlit Sanctum,2002-10-07,BW,0,,Land
Starlit Soothsayer,2024-08-02,B,3,{2}{B},Creature
Starnheim Aspirant,2021-02-05,W,3,{2}{W},Creature
Starnheim Courser,2021-02-05,W,3,{2}{W},Creature
Starnheim Memento,2024-11-15,W,3,{3},Artifact
Starnheim Unleashed,2021-02-05,W,4,{2}{W}{W},Sorcery
Starscape Cleric,2024-08-02,B,2,{1}{B},Creature
"Starscream, Power Hungry // Starscream, Seeker Leader",2022-11-18,B,4,{3}{B},Artifact;Creature
Starseer Mentor,2024-08-02,BW,5,{3}{W}{B},Creature
Starstorm,2002-10-07,R,2,{X}{R}{R},Instant
Start // Finish,2017-04-28,BW,6,{2}{W},Instant
Start // Fire,2019-11-07,RW,5,{2}{W},Instant
Start Your Engines,2016-09-30,R,4,{3}{R},Sorcery
Start from Scratch,2021-04-23,R,3,{2}{R},Sorcery
Start the TARDIS,2023-10-13,U,2,{1}{U},Sorcery
Starting Column,2025-02-14,,3,{3},Artifact
Starting Town NPC,2024-08-02,G,3,{2}{G},Creature
Startle,2021-09-24,U,2,{1}{U},Instant
Startled Awake // Persistent Nightmare,2016-04-08,U,4,{2}{U}{U},Sorcery
Startling Development,2020-04-24,U,2,{1}{U},Instant
Starved Rusalka,2006-02-03,G,1,{G},Creature
Starving Revenant,2023-11-17,B,4,{2}{B}{B},Creature
Stasis,1993-08-05,U,2,{1}{U},Enchantment
Stasis Cell,2005-10-07,U,5,{4}{U},Enchantment
Stasis Cocoon,2004-06-04,W,2,{1}{W},Enchantment
Stasis Field,2023-04-21,U,2,{1}{U},Enchantment
Stasis Snare,2015-10-02,W,3,{1}{W}{W},Enchantment
Statecraft,1999-10-04,U,4,{3}{U},Enchantment
Static Discharge,2021-08-26,R,2,{1}{R},Sorcery
Static Net,2022-11-18,W,4,{3}{W},Enchantment
Static Orb,1997-10-14,,3,{3},Artifact
Static Prison,2024-06-14,W,1,{W},Enchantment
Status // Statue,2018-10-05,BG,5,{B/G},Instant
Statute of Denial,2014-07-18,U,4,{2}{U}{U},Instant
Staunch Crewmate,2023-11-17,U,2,{1}{U},Creature
Staunch Defenders,1997-10-14,W,5,{3}{W}{W},Creature
Staunch Shieldmate,2020-07-03,W,1,{W},Creature
Staunch Throneguard,2020-11-20,,5,{5},Artifact;Creature
Staunch-Hearted Warrior,2013-09-27,G,4,{3}{G},Creature
Stave Off,2011-07-15,W,1,{W},Instant
"Stay Hidden, Stay Silent",2024-09-27,U,2,{1}{U},Enchantment
Staying Power,2004-11-19,W,3,{2}{W},Enchantment
Steadfast Armasaur,2017-09-29,W,4,{3}{W},Creature
Steadfast Cathar,2016-07-22,W,2,{1}{W},Creature
Steadfast Guard,1999-10-04,W,2,{W}{W},Creature
Steadfast Paladin,2021-07-23,W,2,{1}{W},Creature
Steadfast Sentinel,2017-07-14,W,4,{3}{W},Creature
Steadfast Sentry,2019-07-12,W,3,{2}{W},Creature
Steadfast Unicorn,2022-06-10,W,1,{W},Creature
Steadfastness,1997-05-01,W,2,{1}{W},Sorcery
Steady Aim,2019-05-03,G,2,{1}{G},Instant
Steady Progress,2010-10-01,U,3,{2}{U},Instant
Steady Tortoise // Harried Dash,2023-10-10,GR,5,{4}{G},Creature
Steady-Handed Mook,2017-12-08,B,3,{2}{B},Creature
Steal Artifact,1993-08-05,U,4,{2}{U}{U},Enchantment
Steal Enchantment,1997-10-14,U,2,{U}{U},Enchantment
Steal Strength,2000-06-05,B,2,{1}{B},Instant
Stealer of Secrets,2012-10-05,U,3,{2}{U},Creature
Stealth Mission,2019-05-03,U,3,{2}{U},Sorcery
Steam Augury,2013-09-27,RU,4,{2}{U}{R},Instant
Steam Blast,1998-10-12,R,3,{2}{R},Sorcery
Steam Catapult,1998-06-24,W,5,{3}{W}{W},Creature
Steam Frigate,1998-06-24,U,3,{2}{U},Creature
Steam Spitter,2006-07-21,GR,5,{4}{G},Creature
Steam Vents,2006-02-03,RU,0,,Land
Steam Vines,2001-10-01,R,3,{1}{R}{R},Enchantment
Steam-Powered,2017-12-08,,0,,Artifact;Creature
Steamclaw,2001-10-01,,2,{2},Artifact
Steamcore Scholar,2024-02-09,U,3,{2}{U},Creature
Steamcore Weird,2006-02-03,RU,4,{3}{U},Creature
Steamflogger Boss,2007-05-04,R,4,{3}{R},Creature
Steamflogger Service Rep,2017-12-08,G,3,{2}{G},Creature
Steamflogger Temp,2017-12-08,R,2,{1}{R},Creature
Steamflogger of the Month,2017-12-08,R,5,{3}{R}{R},Creature
Steamfloggery,2017-12-08,R,6,{4}{R}{R},Instant
Steampath Charger,2024-08-02,R,2,{1}{R},Creature
Steel Dromedary,2021-06-18,,3,{3},Artifact;Creature
Steel Exemplar,2022-11-18,,5,{5},Artifact;Creature
Steel Golem,1997-06-09,,3,{3},Artifact;Creature
Steel Hellkite,2010-10-01,,6,{6},Artifact;Creature
Steel Leaf Champion,2018-04-27,G,3,{G}{G}{G},Creature
Steel Leaf Paladin,2001-02-05,GW,6,{4}{G}{W},Creature
Steel Overseer,2010-07-16,,2,{2},Artifact;Creature
Steel Sabotage,2011-02-04,U,1,{U},Instant
Steel Seraph,2022-11-18,W,6,{6},Artifact;Creature
Steel Squirrel,2017-12-08,,2,{2},Artifact;Creature
Steel Wall,2003-10-02,,1,{1},Artifact;Creature
Steel of the Godhead,2008-05-02,UW,3,{2}{W/U},Enchantment
Steel-Plume Marshal,2020-07-17,W,5,{3}{W}{W},Creature
Steelbane Hydra,2019-10-04,G,2,{X}{G}{G},Creature
Steelburr Champion,2024-08-02,W,3,{2}{W},Creature
